Identifiant_de_l_etablissement,Type_etablissement,Statut_public_prive,Type_contrat_prive,Nom_etablissement,Adresse_1,Adresse_2,Adresse_3,Code_postal,Code_commune,Nom_commune,Code_departement,Libelle_departement,Code_academie,Libelle_academie,Code_region,Libelle_region,Ecole_maternelle,Ecole_elementaire,Voie_generale,Voie_technologique,Voie_professionnelle,Telephone,Fax,Web,Mail,Restauration,Hebergement,ULIS,Lycee_des_metiers,Apprentissage,Segpa,Post_BAC,Section_arts,Section_cinema,Section_theatre,Section_sport,Section_internationale,Section_europeenne,Lycee_Agricole,Lycee_militaire,Nombre_d_eleves,GRETA,SIREN_SIRET,Fiche_onisep,Appartenance_Education_Prioritaire,coordX_origine,coordY_origine,epsg_origine,nom_circonscription,latitude,longitude,position,precision_localisation,date_ouverture,date_maj_ligne,etat,ministere_tutelle,multi_uai,rpi_concentre,rpi_disperse,code_nature,libelle_nature
0350026N,Lycée,Public,SANS OBJET,Lycée Jean Macé,10 rue Jean Macé,BP 90431,35000 RENNES,35000,35238,Rennes,35,Ille-et-Vilaine,14,Rennes,53,Bretagne,,,1.0,1.0,0.0,02 99 87 91 30,02 99 87 91 50,www.lycee-jean-mace-rennes.ac-rennes.fr,ce.0350026n@ac-rennes.fr,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1018.0,1.0,19350026100014,http://geolocalisation.onisep.fr/35-ille-et-vilaine/rennes/lycee/lycee-jean-mace.html,,352662.8,6789909.3,EPSG:2154,,48.117081525093205,-1.6703037117666022,"48.117081525093205,-1.6703037117666022",Numéro de rue,1965-05-01,2019-09-11,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,0,0.0,,300,LYCEE ENSEIGNT GENERAL ET TECHNOLOGIQUE
0382107J,EREA,Public,SANS OBJET,Etablissement régional d'enseignement adapté la Batie,5 chemin de la Bâtie,,38640 CLAIX,38640,38111,Claix,38,Isère,8,Grenoble,84,Auvergne-Rhône-Alpes,,,0.0,0.0,0.0,04 76 99 05 05,04 76 98 12 78,,ce.0382107J@ac-grenoble.fr,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,1.0,19382107100019,http://geolocalisation.onisep.fr/38-isere/claix/erea/etablissement-regional-d-enseignement-adapte-la-batie.html,,910355.4,6449285.4,EPSG:2154,Circonscription d'inspection du 1er degré de Grenoble 4,45.1107709558557,5.675306383117521,"45.1107709558557,5.675306383117521",Numéro de rue,1973-02-21,2019-09-11,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,0,0.0,,370,ETABLISSEMENT REGIONAL D'ENSEIGNT ADAPTE
0382203N,Lycée,Public,SANS OBJET,Lycée polyvalent Pablo Neruda,35 rue Henri Wallon,,38400 SAINT MARTIN D'HERES,38400,38421,Saint-Martin-d'Hères,38,Isère,8,Grenoble,84,Auvergne-Rhône-Alpes,,,1.0,1.0,0.0,04 76 25 07 22,04 76 25 19 10,www.lycee-pabloneruda38.fr,Ce.0382203N@ac-grenoble.fr,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1115.0,1.0,19382203800017,http://geolocalisation.onisep.fr/38-isere/saint-martin-d-heres/lycee/lycee-polyvalent-pablo-neruda.html,,916913.3,6456472.5,EPSG:2154,,45.17341327334677,5.761838814736314,"45.17341327334677,5.761838814736314",Numéro de rue,1975-04-24,2019-09-11,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,0,0.0,,306,LYCEE POLYVALENT
0380065P,Collège,Public,SANS OBJET,Collège Henri Wallon,17 rue Henri Wallon,,38400 SAINT MARTIN D'HERES,38400,38421,Saint-Martin-d'Hères,38,Isère,8,Grenoble,84,Auvergne-Rhône-Alpes,,,0.0,0.0,0.0,04 76 25 52 16,04 76 24 22 96,,Ce.0380065P@ac-grenoble.fr,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,1.0,19380065300019,http://geolocalisation.onisep.fr/moncollege/38-isere/saint-martin-d-heres/college/college-henri-wallon.html,REP,917121.8,6456716.1,EPSG:2154,Circonscription d'inspection du 1er degré de Saint Martin d'Hères,45.17553965675825,5.764599912225057,"45.17553965675825,5.764599912225057",Numéro de rue,1965-05-01,2019-09-11,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,0,0.0,,340,COLLEGE
0381806G,Lycée,Privé,CONTRAT ASSOCIATION PARTIE DES CLASSES,Lycée professionnel privé Bordier,26 rue Prosper Mérimée,,38000 GRENOBLE,38000,38185,Grenoble,38,Isère,8,Grenoble,84,Auvergne-Rhône-Alpes,,,0.0,0.0,1.0,04 76 22 05 97,,www.lycee-iserbordier.fr,contact@lycee-iserbordier.fr,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,77559574700087,http://geolocalisation.onisep.fr/38-isere/grenoble/lycee/lycee-professionnel-prive-bordier.html,,914136.0,6456422.2,EPSG:2154,,45.17382953206905,5.726483144811034,"45.17382953206905,5.726483144811034",Numéro de rue,1968-11-18,2019-09-11,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,0,0.0,,320,LYCEE PROFESSIONNEL
0760173A,Collège,Public,SANS OBJET,Collège Jean Zay,Rue de Saint-Yon,,76300 SOTTEVILLE LES ROUEN,76300,76681,Sotteville-lès-Rouen,76,Seine-Maritime,21,Rouen,28,Normandie,,,0.0,0.0,0.0,02 35 72 33 29,02 35 72 04 29,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,385.0,0.0,19760173500016,http://geolocalisation.onisep.fr/moncollege/76-seine-maritime/sotteville-les-rouen/college/college-jean-zay.html,,561130.6,6924396.7,EPSG:2154,Circonscription d'inspection du 1er degré de Rouen Sud,49.40391110826042,1.087085446894588,"49.403911108260424,1.0870854468945879",Numéro de rue,1966-11-24,2019-09-11,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,0,0.0,,340,COLLEGE
0760136K,Collège,Public,SANS OBJET,Collège Gustave Flaubert,118 rue Gustave Flaubert,BP 2,76480 DUCLAIR,76480,76222,Duclair,76,Seine-Maritime,21,Rouen,28,Normandie,,,0.0,0.0,0.0,02 35 37 50 24,02 35 37 30 79,,ce.0760136k@ac-rouen.fr,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,657.0,0.0,19760136200019,http://geolocalisation.onisep.fr/moncollege/76-seine-maritime/duclair/college/college-gustave-flaubert.html,,546362.8,6933964.2,EPSG:2154,Circonscription d'inspection du 1er degré de Canteleu,49.48648629692749,0.8802159349950728,"49.48648629692749,0.8802159349950728",Numéro de rue,1965-05-01,2019-09-11,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,0,0.0,,340,COLLEGE
0340109J,Collège,Public,SANS OBJET,Collège les Garrigues,145 avenue du Comté de Nice,BP 7270,34000 MONTPELLIER,34000,34172,Montpellier,34,Hérault,11,Montpellier,76,Occitanie,,,0.0,0.0,0.0,04 67 10 73 00,04 67 10 73 04,,ce.0340109j@ac-montpellier.fr,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,498.0,1.0,19340109800010,http://geolocalisation.onisep.fr/moncollege/34-herault/montpellier/college/college-les-garrigues.html,REP+,765945.1,6282963.4,EPSG:2154,,43.64264403773584,3.8170859935499246,"43.642644037735835,3.8170859935499246",Numéro de rue,1977-03-14,2019-09-11,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,0,0.0,,340,COLLEGE
0340051W,Collège,Public,SANS OBJET,Collège Fontcarrade,653 rue de Fontcarrade,,34000 MONTPELLIER,34000,34172,Montpellier,34,Hérault,11,Montpellier,76,Occitanie,,,0.0,0.0,0.0,04 67 06 88 11,04 67 06 88 19,,ce.0340051w@ac-montpellier.fr,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,494.0,0.0,19340051200011,http://geolocalisation.onisep.fr/moncollege/34-herault/montpellier/college/college-fontcarrade.html,,768980.3,6279099.2,EPSG:2154,,43.60758770563133,3.854172548514756,"43.60758770563133,3.854172548514756",Numéro de rue,1965-05-01,2019-09-11,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,0,0.0,,340,COLLEGE
0421565Y,Collège,Privé,CONTRAT D'ASSOCIATION TOUTES CLASSES,Collège Joseph Collard,La Ronzière,,42570 SAINT HEAND,42570,42234,Saint-Héand,42,Loire,10,Lyon,84,Auvergne-Rhône-Alpes,,,0.0,0.0,0.0,04 77 30 47 88,04 77 30 92 02,joseph-collard.cybercolleges42.fr/,ce.0421565y@ac-lyon.fr,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.0,0.0,77640535900022,http://geolocalisation.onisep.fr/moncollege/42-loire/saint-heand/college/college-joseph-collard.html,,807318.9,6493805.1,EPSG:2154,,45.53531967471,4.3751337077580965,"45.53531967471,4.3751337077580965",Lieu-dit,1975-12-12,2019-09-11,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,0,0.0,,340,COLLEGE
0762816Y,Collège,Public,SANS OBJET,Collège Masseot Abaquesne,Rue du Colombier,,76520 BOOS,76520,76116,Boos,76,Seine-Maritime,21,Rouen,28,Normandie,,,0.0,0.0,0.0,02 35 80 43 33,02 35 80 41 76,,ce.0762816y@ac-rouen.fr,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,478.0,0.0,19762816700011,http://geolocalisation.onisep.fr/moncollege/76-seine-maritime/boos/college/college-masseot-abaquesne.html,,569357.4,6922242.5,EPSG:2154,Circonscription d'inspection du 1er degré de Darnétal,49.38629143782622,1.2010444086024636,"49.38629143782622,1.2010444086024636",Numéro de rue,1986-09-06,2019-09-11,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,0,0.0,,340,COLLEGE
0762178E,Collège,Public,SANS OBJET,Collège Barbey d'Aurevilly,37 bd de la Marne,,76000 ROUEN,76000,76540,Rouen,76,Seine-Maritime,21,Rouen,28,Normandie,,,0.0,0.0,0.0,02 35 71 31 93,02 32 76 26 61,colleges.ac-rouen.fr/barbey,ce.0762178@ac-rouen.fr,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,584.0,1.0,19762178200014,http://geolocalisation.onisep.fr/moncollege/76-seine-maritime/rouen/college/college-barbey-d-aurevilly.html,,561480.9,6929088.7,EPSG:2154,Circonscription d'inspection du 1er degré de Rouen Centre,49.44614732615088,1.0903461437900506,"49.44614732615088,1.0903461437900506",Numéro de rue,1974-05-02,2019-09-11,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,0,0.0,,340,COLLEGE
0762202F,Collège,Public,SANS OBJET,Collège Jules Verne,Rue de Fontenelle,,76250 DEVILLE LES ROUEN,76250,76216,Déville-lès-Rouen,76,Seine-Maritime,21,Rouen,28,Normandie,,,0.0,0.0,0.0,02 35 74 45 25,02 35 74 36 04,,ce.0762202f@ac-rouen.fr,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,356.0,1.0,19762202000018,http://geolocalisation.onisep.fr/moncollege/76-seine-maritime/deville-les-rouen/college/college-jules-verne.html,,559094.6,6932307.6,EPSG:2154,Circonscription d'inspection du 1er degré de Maromme,49.4745462809681,1.0563691811316216,"49.4745462809681,1.0563691811316216",Numéro de rue,1975-09-01,2019-09-11,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,0,0.0,,340,COLLEGE
0421005P,Lycée,Privé,CONTRAT D'ASSOCIATION TOUTES CLASSES,Section d'enseignement professionnel du lycée hôtelier le Renouveau,Château Colcombet,,42530 SAINT GENEST LERPT,42530,42223,Saint-Genest-Lerpt,42,Loire,10,Lyon,84,Auvergne-Rhône-Alpes,,,0.0,0.0,1.0,04 77 90 76 80,04 77 90 76 89,www.lerenouveau.org,contact@lerenouveau.org,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,http://geolocalisation.onisep.fr/42-loire/saint-genest-lerpt/lycee/section-d-enseignement-professionnel-du-lycee-hotelier-le-renouveau.html,,804107.6,6484532.3,EPSG:2154,,45.45232917377195,4.331989468010755,"45.45232917377195,4.331989468010755",Rue,1968-05-25,2019-09-11,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,0,0.0,,334,SECTION D ENSEIGNEMENT PROFESSIONNEL
0340922T,Lycée,Privé,HORS CONTRAT,Etablissement technique privé de coiffure et d'esthétique,24-26 avenue du Pont Juvenal,,34000 MONTPELLIER,34000,34172,Montpellier,34,Hérault,11,Montpellier,76,Occitanie,,,0.0,0.0,1.0,04 67 64 94 40,04 67 22 39 34,www.etec-formatep.com,contact@groupe-etec.com,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,32851813900022,http://geolocalisation.onisep.fr/34-herault/montpellier/lycee/etablissement-technique-prive-de-coiffure-et-d-esthetique.html,,771481.2,6278962.4,EPSG:2154,,43.606109075545454,3.885119276003712,"43.606109075545454,3.885119276003712",Numéro de rue,1967-03-04,2019-09-11,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,0,0.0,,320,LYCEE PROFESSIONNEL
0421022H,Lycée,Privé,CONTRAT D'ASSOCIATION TOUTES CLASSES,Lycée Sainte-Marie - la Grand'Grange,15 route du Coin,BP 2,42400 SAINT CHAMOND,42400,42207,Saint-Chamond,42,Loire,10,Lyon,84,Auvergne-Rhône-Alpes,,,1.0,0.0,0.0,04 77 22 01 56,04 77 22 42 22,www.ismgg.fr,secretariatdg@ismgg.fr,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.0,0.0,77635604000019,http://geolocalisation.onisep.fr/42-loire/saint-chamond/lycee/lycee-sainte-marie-la-grand-grange.html,,818957.3,6486951.0,EPSG:2154,,45.47168830156382,4.522534264808472,"45.47168830156382,4.522534264808472",Numéro de rue,1967-04-10,2019-09-11,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,0,0.0,,302,LYCEE D ENSEIGNEMENT GENERAL
0340876T,Collège,Privé,CONTRAT D'ASSOCIATION TOUTES CLASSES,Collège Saint-François-Régis,4 Enclos Tissié-Sarrus,,34000 MONTPELLIER,34000,34172,Montpellier,34,Hérault,11,Montpellier,76,Occitanie,,,0.0,0.0,0.0,04 67 92 80 46,04 67 58 83 01,www.sfregis34.fr,college.sfregis@wanadoo.fr,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.0,46680073700010,http://geolocalisation.onisep.fr/moncollege/34-herault/montpellier/college/college-saint-francois-regis.html,,770384.6,6279241.3,EPSG:2154,,43.608728127469234,3.871579804794388,"43.608728127469234,3.8715798047943877",Numéro de rue,1967-02-03,2019-09-11,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,0,0.0,,340,COLLEGE
0341757A,Lycée,Privé,CONTRAT D'ASSOCIATION TOUTES CLASSES,LP Nevers,18 rue de la Garenne,,34000 MONTPELLIER,34000,34172,Montpellier,34,Hérault,11,Montpellier,76,Occitanie,,,0.0,0.0,1.0,04 67 63 55 75,04 67 54 49 64,www.lycee-nevers.com,secretariat@lycee-nevers.fr,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,http://geolocalisation.onisep.fr/34-herault/montpellier/lycee/lp-nevers.html,,770256.1,6280619.1,EPSG:2154,,43.62113719804039,3.8701767165719385,"43.62113719804039,3.8701767165719385",Numéro de rue,1988-09-01,2019-09-11,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,0,0.0,,334,SECTION D ENSEIGNEMENT PROFESSIONNEL
0421171V,Collège,Public,SANS OBJET,Collège Pierre et Marie Curie,4 rue Georges Clemenceau,BP 139,42350 TALAUDIERE,42350,42305,La Talaudière,42,Loire,10,Lyon,84,Auvergne-Rhône-Alpes,,,0.0,0.0,0.0,04 77 53 99 00,04 77 53 14 62,pierreetmariecurie.cybercolleges42.fr/,ce.0421171V@ac-lyon.fr,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,902.0,0.0,19421171000018,http://geolocalisation.onisep.fr/moncollege/42-loire/la-talaudiere/college/college-pierre-et-marie-curie.html,,812337.8,6487887.4,EPSG:2154,Circonscription d'inspection du 1er degré de Saint Etienne - ASH,45.48123612623401,4.4380488213057285,"45.48123612623401,4.4380488213057285",Numéro de rue,1970-02-20,2019-09-11,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,0,0.0,,340,COLLEGE
0420029D,Lycée,Public,SANS OBJET,Lycée professionnel René Cassin,11 chemin Sainte Barbe,,42800 RIVE DE GIER,42800,42186,Rive-de-Gier,42,Loire,10,Lyon,84,Auvergne-Rhône-Alpes,,,0.0,0.0,1.0,04 77 75 03 44,04 77 75 16 26,,ce.0420029D@ac-lyon.fr,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,399.0,0.0,19420029100012,http://geolocalisation.onisep.fr/42-loire/rive-de-gier/lycee/lycee-professionnel-rene-cassin.html,,825321.3,6492567.6,EPSG:2154,,45.5211190320046,4.605426601220946,"45.5211190320046,4.605426601220946",Numéro de rue,1965-05-01,2019-09-11,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,0,0.0,,320,LYCEE PROFESSIONNEL
0340927Y,Lycée,Privé,HORS CONTRAT,Ecole Duclaux,4 avenue Georges Clemenceau,,34000 MONTPELLIER,34000,34172,Montpellier,34,Hérault,11,Montpellier,76,Occitanie,,,0.0,0.0,1.0,04 67 92 15 45,04 67 92 27 30,www.duclaux.fr,etpduclaux@yahoo.fr,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,79404638300012,http://geolocalisation.onisep.fr/34-herault/montpellier/lycee/ecole-duclaux.html,,770600.3,6278830.2,EPSG:2154,,43.60500795289761,3.874194265524487,"43.60500795289761,3.8741942655244865",Numéro de rue,1967-03-04,2019-09-11,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,0,0.0,,320,LYCEE PROFESSIONNEL
0380013H,Collège,Public,SANS OBJET,Collège Moucherotte,4 avenue Victor Hugo,BP 47,38800 PONT DE CLAIX,38800,38317,Le Pont-de-Claix,38,Isère,8,Grenoble,84,Auvergne-Rhône-Alpes,,,0.0,0.0,0.0,04 76 98 18 06,04 76 98 79 88,www.ac-grenoble.fr/college/pont-de-claix.moucherotte,college.moucherotte@ac-grenoble.fr,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,397.0,1.0,19380013300012,http://geolocalisation.onisep.fr/moncollege/38-isere/le-pont-de-claix/college/college-moucherotte.html,REP,911988.4,6451776.4,EPSG:2154,Circonscription d'inspection du 1er degré de Grenoble 3,45.132686918601145,5.697140547137221,"45.132686918601145,5.697140547137221",Numéro de rue,1965-05-01,2019-09-11,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,0,0.0,,340,COLLEGE
0340902W,Collège,Privé,CONTRAT D'ASSOCIATION TOUTES CLASSES,Collège de la Salle,29 bis quai du Verdanson,,34000 MONTPELLIER,34000,34172,Montpellier,34,Hérault,11,Montpellier,76,Occitanie,,,0.0,0.0,0.0,04 67 79 63 97,04 67 02 01 59,www.lasalle-montpellier.fr,lassale.34tmt@wanadoo.fr,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,0.0,77605694700018,http://geolocalisation.onisep.fr/moncollege/34-herault/montpellier/college/college-de-la-salle.html,,771033.1,6279974.4,EPSG:2154,,43.61525923937759,3.879710719463975,"43.615259239377586,3.879710719463975",Numéro de rue,1967-03-03,2019-09-11,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,0,0.0,,340,COLLEGE
0340086J,Collège,Public,SANS OBJET,Collège Frédéric Bazille,170 avenue du 8 Mai 1945,BP 48,34170 CASTELNAU LE LEZ,34170,34057,Castelnau-le-Lez,34,Hérault,11,Montpellier,76,Occitanie,,,0.0,0.0,0.0,04 67 79 74 10,04 67 79 27 31,,ce.0340086j@ac-montpellier.fr,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,662.0,0.0,19340086800017,http://geolocalisation.onisep.fr/moncollege/34-herault/castelnau-le-lez/college/college-frederic-bazille.html,,773358.7,6282080.0,EPSG:2154,,43.63396679487121,3.908809767979202,"43.63396679487121,3.908809767979202",Numéro de rue,1965-05-01,2019-09-11,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,0,0.0,,340,COLLEGE
0341521U,Lycée,Privé,CONTRAT D'ASSOCIATION TOUTES CLASSES,Lycée St Joseph Pierre Rouge,600 avenue du campus Agropolis,,34980 MONTFERRIER SUR LEZ,34980,34169,Montferrier-sur-Lez,34,Hérault,11,Montpellier,76,Occitanie,,,1.0,1.0,0.0,04 99 58 33 40,04 99 58 33 41,www.pierrerouge.com,administration@pierrerouge.com,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,490.0,0.0,32001710600040,http://geolocalisation.onisep.fr/34-herault/montferrier-sur-lez/lycee/lycee-st-joseph-pierre-rouge.html,,770353.7,6287002.6,EPSG:2154,,43.67856238505635,3.872258822647046,"43.67856238505635,3.872258822647046",Numéro de rue,1980-09-01,2019-09-11,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,0,0.0,,306,LYCEE POLYVALENT
0420078G,Lycée,Public,SANS OBJET,Lycée professionnel Claude Lebois,8 boulevard Alamagny,BP 128,42400 SAINT CHAMOND,42400,42207,Saint-Chamond,42,Loire,10,Lyon,84,Auvergne-Rhône-Alpes,,,0.0,0.0,1.0,04 77 22 06 37,04 77 29 99 39,www.claudelebois.fr,ce.0420078G@ac-lyon.fr,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,0.0,19420078800017,http://geolocalisation.onisep.fr/42-loire/saint-chamond/lycee/lycee-professionnel-claude-lebois.html,,818172.0,6486598.0,EPSG:2154,,45.46864613851487,4.512399152506299,"45.46864613851487,4.512399152506299",Numéro de rue,1965-11-02,2019-09-11,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,0,0.0,,320,LYCEE PROFESSIONNEL
0421689H,Collège,Public,SANS OBJET,Collège Jules Vallès,7 rue Robespierre,,42150 RICAMARIE,42150,42183,La Ricamarie,42,Loire,10,Lyon,84,Auvergne-Rhône-Alpes,,,0.0,0.0,0.0,04 77 57 54 93,04 77 59 19 24,,ce.0421689H@ac-lyon.fr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,258.0,0.0,19421689100011,http://geolocalisation.onisep.fr/moncollege/42-loire/la-ricamarie/college/college-jules-valles.html,REP+,806920.7,6478686.9,EPSG:2154,,45.39926867858585,4.366679864046602,"45.39926867858585,4.366679864046602",Numéro de rue,1977-03-07,2019-09-11,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,0,0.0,,340,COLLEGE
0382098Z,Collège,Public,SANS OBJET,Collège Alexander Fleming,4 rue Mozart,,38360 SASSENAGE,38360,38474,Sassenage,38,Isère,8,Grenoble,84,Auvergne-Rhône-Alpes,,,0.0,0.0,0.0,04 76 27 49 19,04 76 27 82 08,www.ac-grenoble.fr/college/afleming.sassenage,Ce.0382098Z@ac-grenoble.fr,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,758.0,1.0,19382098200018,http://geolocalisation.onisep.fr/moncollege/38-isere/sassenage/college/college-alexander-fleming.html,,909544.7,6459570.0,EPSG:2154,Circonscription d'inspection du 1er degré de Fontaine-Vercors,45.20356856764565,5.669423901317229,"45.203568567645654,5.669423901317229",Numéro de rue,1973-03-20,2019-09-11,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,0,0.0,,340,COLLEGE
0382099A,Lycée,Public,SANS OBJET,Lycée Roger Deschaux,5 rue des Pies,,38360 SASSENAGE,38360,38474,Sassenage,38,Isère,8,Grenoble,84,Auvergne-Rhône-Alpes,,,0.0,1.0,0.0,04 76 85 96 10,04 76 85 96 20,www.deschaux.com,Ce.0382099A@ac-grenoble.fr,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.0,1.0,19382099000011,http://geolocalisation.onisep.fr/38-isere/sassenage/lycee/lycee-roger-deschaux.html,,909446.3,6458971.4,EPSG:2154,,45.19821167163209,5.667913770782226,"45.19821167163209,5.667913770782226",Numéro de rue,1973-03-20,2019-09-11,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,0,0.0,,306,LYCEE POLYVALENT
0381776Z,Collège,Public,SANS OBJET,Collège Fantin Latour,26 rue Nicolas Chorier,,38000 GRENOBLE,38000,38185,Grenoble,38,Isère,8,Grenoble,84,Auvergne-Rhône-Alpes,,,0.0,0.0,0.0,04 76 21 68 18,04 76 21 75 20,www.ac-grenoble.fr/college/fantin-latour.grenoble/,Ce.0381776Z@ac-grenoble.fr,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.0,1.0,19381776400015,http://geolocalisation.onisep.fr/moncollege/38-isere/grenoble/college/college-fantin-latour.html,,913154.1,6457789.0,EPSG:2154,Circonscription d'inspection du 1er degré de Grenoble 1,45.18643365804753,5.714589027850812,"45.18643365804753,5.714589027850812",Numéro de rue,1963-09-15,2019-09-11,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,0,0.0,,340,COLLEGE
0381667F,Collège,Privé,CONTRAT D'ASSOCIATION TOUTES CLASSES,Collège privé Notre-Dame de Sion,6 avenue Beaumarchais,,38000 GRENOBLE,38000,38185,Grenoble,38,Isère,8,Grenoble,84,Auvergne-Rhône-Alpes,,,0.0,0.0,0.0,04 76 96 69 72,04 76 48 23 49,,notredamedesion@free.fr,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0,0.0,77955469000015,http://geolocalisation.onisep.fr/moncollege/38-isere/grenoble/college/college-prive-notre-dame-de-sion.html,,912829.3,6455823.0,EPSG:2154,Circonscription d'inspection du 1er degré de Grenoble 1,45.16884236705931,5.709597010350385,"45.16884236705931,5.709597010350385",Numéro de rue,1967-05-09,2019-09-11,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,0,0.0,,340,COLLEGE
